num,timestamp,acc1,acc2,acc3,gyro1,gyro2,gyro3,orien1,orien2,orien3
117.0,2023-12-07 09:30:11.745325,-1.799999999999999,2.6999999999999993,8.100000000000001,148.2,44.1,-302.7,306.2,-179.0,-29.8
118.0,2023-12-07 09:30:13.244095,0.8000000000000007,-1.0,1.3000000000000003,1.2,6.8,8.8,11.5,33.5,-64.8
118.0,2023-12-07 09:30:13.747924,-4.200000000000001,-3.0999999999999996,-3.9,-87.5,-144.3,183.8,243.4,126.4,73.9
118.0,2023-12-07 09:30:14.253887,-12.0,-11.1,-17.8,-70.1,-9.7,202.5,304.4,-148.0,-36.5
118.0,2023-12-07 09:30:14.744924,-2.799999999999999,5.300000000000001,11.700000000000001,-47.3,159.3,-289.6,341.4,144.5,-45.1
119.0,2023-12-07 09:30:16.241423,-0.5,0.2999999999999998,0.19999999999999973,0.5,-10.6,15.4,5.3,31.7,-67.3
119.0,2023-12-07 09:30:16.747793,-8.600000000000001,-2.9,-4.7,-85.9,-164.6,163.5,274.4,123.0,35.1
119.0,2023-12-07 09:30:17.228764,-11.6,-11.1,-12.799999999999999,-85.9,-164.6,163.5,274.4,123.0,35.1
119.0,2023-12-07 09:30:17.350351,-11.6,-11.1,-12.799999999999999,-59.8,-50.5,117.6,306.9,-137.6,-67.3
119.0,2023-12-07 09:30:17.768107,2.4000000000000004,3.5,8.0,170.2,256.5,-203.4,332.8,136.1,-36.7
120.0,2023-12-07 09:30:19.234189,0.20000000000000107,-0.20000000000000018,-0.2999999999999998,-1.9,-37.9,18.7,12.6,36.4,-68.4
120.0,2023-12-07 09:30:19.842980,-13.4,-3.3,-5.6,-63.6,-182.8,158.5,322.7,120.7,-16.0
120.0,2023-12-07 09:30:20.229826,-12.9,-6.7,-9.8,-100.4,-53.4,13.6,322.7,120.7,-16.0
120.0,2023-12-07 09:30:20.349218,-12.9,-6.7,-9.8,-100.4,-53.4,13.6,344.4,-136.3,-71.5
121.0,2023-12-07 09:30:22.267277,4.699999999999999,-3.6999999999999997,2.4000000000000004,3.4,-34.2,141.3,33.4,48.9,-83.0
121.0,2023-12-07 09:30:22.793661,-28.5,-13.200000000000001,-16.700000000000003,-108.6,-172.1,193.9,337.2,-159.4,-54.8
121.0,2023-12-07 09:30:23.216791,-2.8000000000000007,2.0,4.300000000000001,-24.0,304.3,-200.7,2.7,173.2,-75.1
122.0,2023-12-07 09:30:24.238032,-3.9000000000000004,0.8000000000000007,-2.8,-112.7,-17.6,-31.1,138.9,111.7,81.8
122.0,2023-12-07 09:30:24.743297,-10.4,-11.100000000000001,2.6,-75.9,-284.6,-151.7,108.5,53.3,72.9
122.0,2023-12-07 09:30:25.222855,-1.4000000000000004,3.0,2.9000000000000004,-178.9,139.5,86.7,108.8,38.8,38.9
123.0,2023-12-07 09:30:26.724186,-2.2,0.2999999999999998,-5.0,42.2,6.5,10.4,164.8,74.0,-66.2
123.0,2023-12-07 09:30:27.226668,-12.399999999999999,-5.4,14.799999999999999,35.7,-59.1,-78.5,61.8,8.9,33.7
123.0,2023-12-07 09:30:27.734087,11.6,-1.0999999999999999,-18.4,17.3,242.1,226.5,136.9,75.8,-40.1
124.0,2023-12-07 09:30:28.751093,-0.8999999999999999,-1.4000000000000004,0.4,-70.9,-106.0,-118.0,157.5,73.5,-45.4
124.0,2023-12-07 09:30:29.254130,-11.1,-7.199999999999999,12.9,-23.2,-39.6,-56.1,63.1,-3.0,28.8
125.0,2023-12-07 09:30:31.198077,1.3,0.3000000000000007,-1.4,9.0,11.8,7.4,147.4,77.3,-58.9
125.0,2023-12-07 09:30:31.327185,1.3,0.3000000000000007,-1.4,-17.7,-1.5,-0.2,155.2,74.4,-62.4
125.0,2023-12-07 09:30:31.726635,-15.799999999999999,-11.700000000000001,14.6,5.1,-86.3,-217.5,62.6,9.3,35.5
126.0,2023-12-07 09:30:33.261676,3.5999999999999996,-1.1999999999999993,-3.3,5.7,16.4,19.4,163.6,79.3,-79.2
126.0,2023-12-07 09:30:33.802686,-9.7,-11.7,12.0,32.9,-121.3,-223.4,69.5,25.8,25.9
126.0,2023-12-07 09:30:34.212838,-0.10000000000000053,2.0999999999999996,-0.40000000000000036,32.9,-121.3,-223.4,69.5,25.8,25.9
126.0,2023-12-07 09:30:34.344702,-0.10000000000000053,2.0999999999999996,-0.40000000000000036,-29.3,84.8,149.5,59.9,15.9,29.8
127.0,2023-12-07 09:30:36.217493,2.2,-2.5,-1.8,22.1,-40.9,-40.1,175.2,71.3,-75.8
127.0,2023-12-07 09:30:36.721421,-14.0,-3.7,12.899999999999999,22.1,-40.9,-40.1,72.4,16.3,35.4
127.0,2023-12-07 09:30:36.839889,-14.0,-3.7,12.899999999999999,-57.3,-57.1,-96.2,72.4,16.3,35.4
127.0,2023-12-07 09:30:37.223821,4.6,-3.4,-5.8999999999999995,-36.6,130.1,187.5,71.5,36.0,23.6
128.0,2023-12-07 09:30:38.713158,5.0,-2.9000000000000004,-2.9,52.3,-3.7,22.7,197.5,67.0,-73.7
128.0,2023-12-07 09:30:39.213208,-29.5,0.10000000000000053,7.1,-87.7,-140.4,-52.4,54.9,4.9,61.8
129.0,2023-12-07 09:30:40.719335,-0.8999999999999999,-0.6999999999999993,0.9,-15.1,-78.8,-51.1,44.0,105.3,81.3
129.0,2023-12-07 09:30:41.225632,-18.9,-5.2,9.5,-73.3,-93.2,-78.7,44.8,10.7,61.3
129.0,2023-12-07 09:30:41.725378,17.6,-4.8,-8.1,55.2,279.9,101.0,42.1,76.2,65.6
130.0,2023-12-07 09:30:42.811618,2.0,-1.0999999999999996,0.5000000000000002,22.0,46.1,-8.3,33.4,118.8,75.7
130.0,2023-12-07 09:30:43.285894,-5.5,-10.6,4.1,-4.6,-293.7,-118.5,107.1,79.8,14.9
130.0,2023-12-07 09:30:43.749310,-13.700000000000001,3.7,5.199999999999999,-10.1,35.0,20.7,46.0,0.7,62.3
131.0,2023-12-07 09:30:45.252675,-0.09999999999999964,0.5,1.4,-12.4,-22.9,-10.9,220.9,54.7,-82.1
131.0,2023-12-07 09:30:45.741555,-19.1,-11.2,2.4000000000000004,-52.9,-328.4,-123.5,50.8,37.4,66.7
131.0,2023-12-07 09:30:46.222488,2.6999999999999993,-1.4999999999999996,0.5,-29.2,333.0,79.3,36.7,35.0,69.4
