num,timestamp,acc1,acc2,acc3,gyro1,gyro2,gyro3,orien1,orien2,orien3
79.0,2023-12-07 09:37:33.465828,14.500000000000002,1.0,-0.6000000000000001,222.0,397.3,-136.4,53.2,19.5,-61.2
80.0,2023-12-07 09:37:34.459645,0.8000000000000003,-5.0,0.5,-105.7,208.4,81.2,312.3,16.0,-35.2
80.0,2023-12-07 09:37:34.585625,0.8000000000000003,-5.0,0.5,-105.7,208.4,81.2,325.9,2.6,-39.0
80.0,2023-12-07 09:37:34.972622,9.8,6.800000000000001,-7.300000000000001,29.7,-239.7,98.1,41.0,32.6,-27.6
80.0,2023-12-07 09:37:35.461808,-3.0,-0.8,-3.8,-66.4,32.2,525.8,205.4,107.4,84.6
80.0,2023-12-07 09:37:35.966997,-10.4,0.4999999999999998,-8.7,50.8,32.9,-436.3,284.8,110.4,-3.1
80.0,2023-12-07 09:37:36.464204,8.0,-4.4,22.5,13.5,265.1,169.3,32.6,4.9,11.9
80.0,2023-12-07 09:37:36.958253,-12.7,4.5,-15.8,-56.8,9.1,-184.8,342.2,54.9,66.2
81.0,2023-12-07 09:37:37.958479,2.9000000000000004,2.2,2.0999999999999996,-16.3,-8.4,-15.1,334.6,-25.4,-11.0
81.0,2023-12-07 09:37:38.454280,7.999999999999999,-2.9000000000000004,9.0,225.3,247.2,173.6,19.1,-13.8,-5.9
81.0,2023-12-07 09:37:38.960080,-16.5,-6.999999999999999,-14.6,-503.7,-54.4,-208.0,332.8,5.7,33.8
81.0,2023-12-07 09:37:39.476242,2.6999999999999997,20.7,-10.9,-208.4,-123.3,160.3,332.7,61.4,79.2
81.0,2023-12-07 09:37:39.965268,6.9,0.5999999999999996,5.9,22.3,-24.9,279.8,251.1,115.1,18.7
81.0,2023-12-07 09:37:40.462469,7.8999999999999995,-2.8999999999999995,-5.800000000000001,60.0,-10.0,-134.7,243.7,151.8,74.5
81.0,2023-12-07 09:37:40.956371,-9.299999999999999,-11.3,22.5,32.7,-135.4,225.9,263.3,-1.3,-6.0
82.0,2023-12-07 09:37:42.457022,-0.3999999999999999,-0.7999999999999998,-1.0,-47.9,15.8,-13.1,34.4,-17.5,-10.4
82.0,2023-12-07 09:37:42.965971,-0.40000000000000013,13.5,-9.4,43.7,-32.5,233.3,46.1,70.4,22.2
82.0,2023-12-07 09:37:43.459951,4.5,-11.9,6.0,-280.0,288.6,-253.6,25.9,41.2,-3.4
82.0,2023-12-07 09:37:43.959585,-0.5,-1.0999999999999999,-5.2,-45.8,-103.8,-200.3,192.9,169.1,88.1
82.0,2023-12-07 09:37:44.461875,7.000000000000001,-3.8000000000000003,11.4,206.2,8.0,331.0,69.7,13.3,-17.2
82.0,2023-12-07 09:37:44.961202,-16.9,5.2,-3.5,-632.9,117.4,-1.5,320.1,23.0,25.6
82.0,2023-12-07 09:37:45.456400,16.799999999999997,2.3,-4.3999999999999995,-82.5,-144.1,-177.6,60.4,10.5,-56.1
82.0,2023-12-07 09:37:45.962037,-20.9,-1.7000000000000002,-7.300000000000001,14.2,245.0,-62.2,60.4,10.5,-56.1
82.0,2023-12-07 09:37:46.081462,-20.9,-1.7000000000000002,-7.300000000000001,14.2,245.0,-62.2,317.2,27.9,61.5
83.0,2023-12-07 09:37:47.467839,-2.3999999999999986,-0.9,-0.5,-14.2,7.6,-24.0,26.1,-1.9,-56.0
83.0,2023-12-07 09:37:47.966566,0.09999999999999964,-4.7,5.2,206.6,-4.9,291.0,56.8,8.1,-18.6
83.0,2023-12-07 09:37:48.482986,-11.3,5.3,-5.2,-366.4,-106.4,-183.2,353.7,43.9,31.1
83.0,2023-12-07 09:37:48.961928,19.799999999999997,1.2999999999999998,0.5,127.2,-30.7,167.4,79.8,17.8,-46.9
83.0,2023-12-07 09:37:49.461128,-17.599999999999998,-5.3,1.5,-457.9,69.8,-238.1,2.8,29.9,6.1
83.0,2023-12-07 09:37:49.972515,6.4,8.4,-0.5,86.6,-168.7,152.0,72.3,37.1,-12.6
84.0,2023-12-07 09:37:51.469632,0.3999999999999999,-3.8999999999999995,-0.5999999999999996,-91.3,301.0,108.3,350.4,-7.1,-6.4
84.0,2023-12-07 09:37:51.979838,-2.3,-1.8000000000000007,-8.8,-232.2,-404.3,-115.8,355.3,31.2,52.5
84.0,2023-12-07 09:37:52.468930,10.4,9.200000000000001,5.8,158.4,-175.3,324.9,53.7,43.9,14.0
85.0,2023-12-07 09:37:53.975293,2.4,-2.1,-1.4000000000000004,-158.4,-14.4,-54.8,28.2,-13.2,-13.7
85.0,2023-12-07 09:37:54.487272,4.1000000000000005,7.9,-10.8,-63.9,-222.3,209.1,39.1,55.8,28.5
85.0,2023-12-07 09:37:55.015748,6.4,-9.7,13.700000000000001,145.5,137.6,291.3,49.8,5.8,-5.8
85.0,2023-12-07 09:37:55.465271,-9.8,-11.7,4.5,-258.9,435.4,209.9,345.8,-13.9,-15.5
85.0,2023-12-07 09:37:55.965815,-4.4,5.299999999999999,2.599999999999998,-113.4,-339.2,-263.8,343.6,-8.7,17.6
85.0,2023-12-07 09:37:56.460128,7.1,8.100000000000001,-2.3999999999999986,378.0,53.9,-449.8,32.4,-6.2,1.3
85.0,2023-12-07 09:37:56.959233,3.1000000000000005,4.8,-15.1,165.1,249.4,-182.7,14.4,53.3,-12.2
86.0,2023-12-07 09:37:57.978394,4.8,-0.2999999999999998,6.0,66.6,-43.8,-77.9,309.8,-17.6,-5.9
86.0,2023-12-07 09:37:58.473198,4.5,-7.0,18.9,131.0,92.4,-753.4,24.5,-16.6,19.3
86.0,2023-12-07 09:37:58.963723,-2.9000000000000004,8.8,-33.9,252.1,280.4,-142.9,295.7,72.0,34.7
87.0,2023-12-07 09:37:59.961631,2.8000000000000003,14.5,4.4,12.4,-78.4,-151.8,308.9,31.2,0.3
87.0,2023-12-07 09:38:00.482081,3.0,-10.9,-11.4,421.7,357.5,295.6,320.9,64.1,2.8
87.0,2023-12-07 09:38:00.961943,-5.6,-11.299999999999999,20.3,56.2,-326.5,390.5,296.5,-26.4,-4.5
87.0,2023-12-07 09:38:01.458321,15.8,15.399999999999999,7.899999999999999,495.6,-129.9,-495.1,24.6,-9.0,-22.2
87.0,2023-12-07 09:38:01.965151,-8.100000000000001,0.8999999999999999,-34.3,385.5,326.7,-45.8,292.8,120.3,51.8
88.0,2023-12-07 09:38:03.957954,-3.6,1.5,2.5,42.9,-45.6,171.9,258.4,2.5,-5.5
88.0,2023-12-07 09:38:04.554996,13.8,-5.2,-5.0,239.2,93.6,-660.3,8.7,15.3,-39.3
88.0,2023-12-07 09:38:04.962080,-9.0,0.8000000000000007,-9.8,370.7,259.9,239.9,306.6,98.7,-24.5
88.0,2023-12-07 09:38:05.455464,-7.8999999999999995,-6.200000000000001,13.6,230.3,-220.8,443.8,262.1,28.3,-3.1
89.0,2023-12-07 09:38:06.540008,-6.4,-4.2,-1.5,-93.0,80.9,-15.6,64.2,-53.7,-55.8
89.0,2023-12-07 09:38:07.074829,-5.8999999999999995,2.1000000000000005,-4.8,-44.4,-470.1,-48.4,37.7,46.9,-57.9
89.0,2023-12-07 09:38:07.462202,11.100000000000001,-7.3999999999999995,18.3,29.9,407.0,261.9,10.1,-24.8,-8.3
89.0,2023-12-07 09:38:07.960219,-19.9,-2.400000000000002,-4.300000000000001,-429.1,-6.4,-297.6,316.0,1.6,12.6
90.0,2023-12-07 09:38:09.988435,-3.2,-4.699999999999999,7.1,29.5,4.3,274.0,275.9,-10.2,6.1
90.0,2023-12-07 09:38:10.462630,1.4,-7.800000000000001,6.200000000000001,268.6,-364.8,34.2,35.9,-43.7,39.9
90.0,2023-12-07 09:38:10.964470,7.699999999999999,14.0,-24.5,233.3,405.0,-11.4,271.7,101.7,71.2
91.0,2023-12-07 09:38:13.953131,-9.7,3.5,6.299999999999999,-413.6,-61.5,211.0,8.0,42.7,-31.7
91.0,2023-12-07 09:38:14.545898,18.6,-22.2,-6.5,95.3,-446.8,-94.6,42.2,-16.8,-56.9
91.0,2023-12-07 09:38:15.031670,-5.1000000000000005,6.200000000000001,-16.0,237.0,291.8,34.0,72.8,-8.4,-86.4
91.0,2023-12-07 09:38:15.503361,-8.7,16.9,10.6,-243.8,-11.5,347.8,180.8,123.5,86.2
92.0,2023-12-07 09:38:17.959675,-1.5999999999999999,-1.7000000000000002,3.6000000000000005,29.6,-36.1,-46.7,316.8,31.5,16.4
92.0,2023-12-07 09:38:18.458474,8.8,-5.6,-11.1,31.5,282.9,109.9,34.6,20.6,-87.8
92.0,2023-12-07 09:38:18.971383,-2.1000000000000005,-8.4,10.799999999999999,221.6,-360.8,-180.5,332.1,-10.0,-60.2
92.0,2023-12-07 09:38:19.472586,1.2000000000000002,3.0,-13.1,70.0,289.9,189.6,189.5,-172.9,67.2
92.0,2023-12-07 09:38:19.968242,-2.7,5.6000000000000005,20.1,44.5,-171.5,126.5,311.9,4.4,-47.8
92.0,2023-12-07 09:38:20.463633,5.7,-10.7,-20.900000000000002,181.2,230.3,88.5,202.1,-141.7,80.6
93.0,2023-12-07 09:38:22.037126,-4.8,2.5999999999999996,-4.9,291.8,-172.5,-99.8,2.0,29.2,-67.2
93.0,2023-12-07 09:38:22.449352,-5.6,-11.8,12.200000000000001,0.7,359.0,191.5,1.1,-19.0,-26.3
93.0,2023-12-07 09:38:23.029123,-3.2,12.4,-13.5,-94.0,-221.4,-316.1,329.7,114.6,18.1
93.0,2023-12-07 09:38:23.498561,3.8,-9.2,9.5,-201.7,352.0,153.5,357.1,-8.0,-39.0
93.0,2023-12-07 09:38:23.970978,8.7,2.8,-11.3,-205.7,-27.7,89.8,308.0,168.6,76.5
93.0,2023-12-07 09:38:24.481300,-12.7,8.6,-4.9,92.5,37.3,-372.4,329.8,104.8,33.7
94.0,2023-12-07 09:38:25.973569,-0.2999999999999998,1.0,0.8999999999999995,-9.0,10.6,3.7,63.2,-40.4,-33.4
94.0,2023-12-07 09:38:26.461612,0.09999999999999964,-1.0,-6.8999999999999995,-137.4,-124.2,98.9,96.1,-11.2,-58.5
94.0,2023-12-07 09:38:26.959886,-5.0,0.10000000000000053,12.299999999999999,-89.2,179.2,375.3,352.6,-24.4,-42.9
94.0,2023-12-07 09:38:27.469058,5.2,-12.0,-8.7,212.5,-117.4,-740.8,44.2,-7.4,-44.7
94.0,2023-12-07 09:38:27.960736,4.199999999999999,9.100000000000001,8.6,-299.9,330.3,337.1,71.2,3.1,-39.0
95.0,2023-12-07 09:38:28.979950,1.1,9.899999999999999,-7.200000000000001,-214.2,240.5,312.6,65.6,-15.2,-40.9
95.0,2023-12-07 09:38:29.488672,1.1,3.5999999999999996,-11.0,255.8,52.3,-555.8,98.7,7.5,-88.7
95.0,2023-12-07 09:38:29.970040,-0.20000000000000018,-5.4,4.1,-145.5,96.4,561.6,60.2,-9.6,-79.1
95.0,2023-12-07 09:38:30.488554,1.9000000000000004,4.800000000000001,13.8,92.4,2.6,-81.2,330.6,-31.6,-51.1
95.0,2023-12-07 09:38:30.976457,3.0,-0.8000000000000007,-19.7,-34.8,-28.4,-31.7,116.7,-30.7,-88.0
95.0,2023-12-07 09:38:31.463202,-6.5,3.3000000000000007,16.3,11.5,52.5,282.0,6.8,-16.9,-27.7
96.0,2023-12-07 09:38:32.461082,-8.9,3.2,-9.0,-118.9,63.6,160.8,301.5,81.2,75.6
96.0,2023-12-07 09:38:32.979202,6.8,-1.4000000000000004,12.5,137.4,71.4,-56.1,83.3,62.7,-47.6
96.0,2023-12-07 09:38:33.464424,-6.8999999999999995,4.2,-22.2,-95.3,13.7,52.2,269.6,117.1,83.0
96.0,2023-12-07 09:38:33.988280,10.899999999999999,-12.2,23.299999999999997,8.6,14.6,-1.7,83.7,19.4,-38.0
96.0,2023-12-07 09:38:34.477077,-5.3,11.1,-20.7,-4.1,52.1,25.2,280.8,121.1,83.1
97.0,2023-12-07 09:38:35.530789,3.8,2.0,-2.299999999999999,-63.7,-39.3,128.3,60.7,21.7,-26.8
97.0,2023-12-07 09:38:35.952471,-10.7,-3.9,1.8999999999999986,-8.4,-185.3,-266.3,317.2,10.8,-5.3
97.0,2023-12-07 09:38:36.459940,3.4000000000000004,-1.2000000000000002,0.20000000000000107,-69.7,-0.9,-5.5,314.0,-9.2,-2.3
97.0,2023-12-07 09:38:37.032036,4.3999999999999995,0.8000000000000003,3.6999999999999993,28.8,111.4,-71.5,359.7,-11.5,-2.4
98.0,2023-12-07 09:38:38.053606,8.1,5.3,-7.5,43.1,-55.7,84.0,81.5,42.4,-69.0
98.0,2023-12-07 09:38:38.459394,-4.1000000000000005,-4.4,5.1,-9.8,-216.5,-204.3,8.8,35.8,-16.4
98.0,2023-12-07 09:38:38.975460,-7.3999999999999995,-1.9000000000000001,2.3,120.9,-111.0,216.7,294.6,-2.9,23.4
98.0,2023-12-07 09:38:39.486396,3.4999999999999996,0.8,-1.5,-108.3,229.3,15.0,302.9,3.7,8.7
99.0,2023-12-07 09:38:42.462340,6.4,-0.8999999999999999,-12.8,87.0,67.0,6.5,116.0,173.3,-7.2
99.0,2023-12-07 09:38:42.979240,5.699999999999999,-1.9,2.0,-38.7,55.0,27.2,48.3,179.3,5.8
99.0,2023-12-07 09:38:43.462504,-3.9,1.1,1.0999999999999996,9.0,-118.5,-28.4,65.4,173.8,6.3
99.0,2023-12-07 09:38:43.970572,-0.20000000000000007,1.5000000000000002,0.5999999999999996,9.2,38.2,-5.2,78.2,168.1,-4.3
99.0,2023-12-07 09:38:44.464204,1.8,0.0,-0.6999999999999993,8.1,17.5,9.9,63.6,169.5,3.5
100.0,2023-12-07 09:38:45.977563,0.0,-0.8,0.1999999999999993,-7.8,13.5,15.4,43.7,-179.3,8.2
100.0,2023-12-07 09:38:46.473980,-0.09999999999999987,-0.3,-0.5,-2.2,-3.2,1.8,40.4,-178.0,4.9
100.0,2023-12-07 09:38:46.976722,-0.10000000000000009,0.0,-0.09999999999999964,3.5,3.4,-2.1,41.8,-178.2,5.5
100.0,2023-12-07 09:38:47.486512,0.30000000000000004,-0.6,0.09999999999999964,0.1,15.1,24.7,43.7,-173.3,9.3
100.0,2023-12-07 09:38:47.981930,-0.3999999999999999,-0.7000000000000001,0.0,-11.5,11.1,4.1,39.8,-170.8,4.7
100.0,2023-12-07 09:38:48.432237,-0.40000000000000013,-0.09999999999999987,0.1999999999999993,-11.5,11.1,4.1,39.8,-170.8,4.7
100.0,2023-12-07 09:38:48.579494,-0.40000000000000013,-0.09999999999999987,0.1999999999999993,0.1,3.9,3.2,39.3,-170.1,3.2
101.0,2023-12-07 09:38:48.963236,0.10000000000000009,-0.7000000000000002,0.40000000000000036,-10.1,8.0,2.9,38.8,-168.0,3.6
101.0,2023-12-07 09:38:49.467139,-0.10000000000000009,-0.10000000000000009,-0.09999999999999964,-2.9,0.4,1.3,37.9,-165.9,2.1
101.0,2023-12-07 09:38:49.964323,-0.19999999999999996,-0.2999999999999998,-0.09999999999999964,-1.5,2.0,3.1,37.5,-164.2,1.5
101.0,2023-12-07 09:38:50.475001,0.09999999999999998,-0.8999999999999999,-0.40000000000000036,2.0,-17.2,-3.8,41.0,-160.9,1.7
101.0,2023-12-07 09:38:50.972325,-1.4,5.699999999999999,2.5,16.9,-203.2,-215.3,80.3,153.2,15.6
101.0,2023-12-07 09:38:51.473755,-1.0,3.8,15.0,-46.1,95.4,-58.6,69.2,48.8,2.8
101.0,2023-12-07 09:38:51.971681,6.7,-0.5,-0.7999999999999998,-21.7,-46.6,25.1,122.8,34.6,-32.8
102.0,2023-12-07 09:38:52.658333,1.5,-1.5,1.7000000000000002,-28.8,11.4,-39.3,117.9,25.7,-35.2
102.0,2023-12-07 09:38:53.027745,-1.3000000000000007,0.10000000000000053,-1.3000000000000007,-6.2,29.7,-13.7,115.3,24.1,-37.6
102.0,2023-12-07 09:38:53.525386,1.0,-1.4000000000000004,0.40000000000000036,-0.5,2.1,0.9,121.5,15.5,-42.4
102.0,2023-12-07 09:38:54.014089,0.5,0.0,-0.09999999999999964,-3.3,-2.3,0.7,124.4,14.7,-42.7
102.0,2023-12-07 09:38:54.542607,-0.39999999999999947,0.7000000000000002,0.09999999999999964,-3.2,-18.4,17.4,123.0,19.5,-41.9
102.0,2023-12-07 09:38:54.943378,-0.39999999999999947,0.7000000000000002,0.09999999999999964,-4.0,-15.5,8.4,123.0,19.5,-41.9
102.0,2023-12-07 09:38:55.082264,-0.7999999999999998,1.5999999999999996,-1.0,-4.0,-15.5,8.4,120.8,30.8,-40.3
103.0,2023-12-07 09:38:56.482690,5.300000000000001,-3.4,-1.8999999999999995,4.4,-26.8,-33.7,65.7,175.3,-9.1
103.0,2023-12-07 09:38:56.965172,-0.09999999999999987,0.4,0.0,-1.6,3.1,-6.0,77.0,173.5,-8.9
104.0,2023-12-07 09:38:57.973793,0.0,-0.20000000000000007,0.1999999999999993,0.0,-0.8,0.1,73.7,173.6,-8.0
104.0,2023-12-07 09:38:58.475923,0.0,0.09999999999999998,-0.09999999999999964,-1.4,-0.2,-0.9,74.1,173.5,-8.0
104.0,2023-12-07 09:38:58.965894,-0.10000000000000009,-0.09999999999999998,0.0,-1.8,-2.4,0.4,75.2,173.9,-8.7
105.0,2023-12-07 09:38:59.971834,0.0,0.0,-0.09999999999999964,1.8,2.0,2.9,74.5,174.8,-8.9
105.0,2023-12-07 09:39:00.468108,0.0,0.0,0.09999999999999964,0.9,0.2,0.1,74.3,175.1,-8.8
105.0,2023-12-07 09:39:00.973258,-0.3999999999999999,0.0,0.0,-8.7,12.4,-5.2,73.5,175.3,-9.7
105.0,2023-12-07 09:39:01.482661,0.19999999999999996,0.0,-0.09999999999999964,1.2,1.0,1.8,71.3,174.9,-10.5
106.0,2023-12-07 09:39:02.491569,0.19999999999999996,0.0,-0.29999999999999893,4.7,0.1,1.6,71.0,175.7,-9.5
106.0,2023-12-07 09:39:03.024938,0.20000000000000018,-0.19999999999999996,0.09999999999999964,0.6,-1.0,0.1,71.6,176.5,-8.7
106.0,2023-12-07 09:39:03.507926,0.0,0.0,-0.09999999999999964,-1.0,-0.8,-0.9,71.6,176.7,-8.7
106.0,2023-12-07 09:39:04.014482,-0.10000000000000009,-0.09999999999999998,0.09999999999999964,-0.1,-0.5,0.4,71.5,177.1,-8.5
107.0,2023-12-07 09:39:05.456142,0.10000000000000009,0.0,0.0,0.3,0.9,0.7,71.7,177.9,-8.5
107.0,2023-12-07 09:39:05.985096,-0.10000000000000009,-0.10000000000000003,-0.1999999999999993,-0.3,0.3,-0.2,71.7,177.9,-8.5
107.0,2023-12-07 09:39:06.473032,0.10000000000000009,0.0,0.09999999999999964,0.3,-1.3,-1.2,71.6,178.0,-8.4
107.0,2023-12-07 09:39:07.025383,0.0,0.0,-0.09999999999999964,0.5,0.1,0.4,71.4,178.1,-8.3
108.0,2023-12-07 09:39:08.003956,0.10000000000000009,0.10000000000000003,-0.09999999999999964,-1.1,0.2,-1.0,71.4,177.9,-8.1
108.0,2023-12-07 09:39:08.503126,0.0,-0.10000000000000003,0.09999999999999964,-0.8,-0.3,-0.5,71.4,178.0,-8.1
109.0,2023-12-07 09:39:09.985979,0.0,0.0,0.09999999999999964,1.1,-0.4,0.3,71.1,178.2,-8.1
109.0,2023-12-07 09:39:10.489673,0.09999999999999987,0.0,0.0,0.2,-0.1,0.1,71.0,178.2,-7.9
110.0,2023-12-07 09:39:12.387493,-0.09999999999999987,-0.10000000000000003,0.0,-1.8,-1.5,-2.7,71.0,178.2,-7.9
110.0,2023-12-07 09:39:13.379955,0.0,0.0,0.0,-1.8,-1.5,-2.7,71.0,178.2,-7.9
111.0,2023-12-07 09:39:15.400989,0.0,0.0,0.0,-1.8,-1.5,-2.7,71.0,178.2,-7.9
112.0,2023-12-07 09:39:18.387549,0.0,0.0,0.0,-1.8,-1.5,-2.7,71.0,178.2,-7.9
112.0,2023-12-07 09:39:19.389268,0.0,0.0,0.0,-1.8,-1.5,-2.7,71.0,178.2,-7.9
113.0,2023-12-07 09:39:22.994617,0.40000000000000013,-0.3999999999999999,0.0,-3.1,2.0,-2.1,354.6,14.1,7.3
113.0,2023-12-07 09:39:23.488074,0.0,-0.7,0.29999999999999893,3.6,9.1,-25.3,356.0,10.4,6.9
113.0,2023-12-07 09:39:23.982745,-1.0000000000000002,-1.4,0.09999999999999964,7.3,20.8,-54.5,4.9,2.1,13.2
113.0,2023-12-07 09:39:24.519200,-0.3999999999999999,-1.3,0.5,5.4,5.2,5.5,13.6,-4.7,16.5
114.0,2023-12-07 09:39:27.996511,0.10000000000000053,-0.19999999999999973,0.1999999999999993,1.1,0.2,-4.0,11.2,13.3,26.5
114.0,2023-12-07 09:39:28.480166,0.19999999999999973,-0.6000000000000001,0.3000000000000007,-16.7,0.5,-6.0,13.5,9.8,24.9
114.0,2023-12-07 09:39:28.977592,0.3999999999999999,0.0,0.1999999999999993,-17.0,1.5,-1.8,14.2,9.1,22.2
114.0,2023-12-07 09:39:29.464176,0.0,0.0,-0.1999999999999993,-2.7,1.6,-0.5,14.1,9.0,22.0
115.0,2023-12-07 09:39:31.491818,0.10000000000000009,-0.10000000000000009,-0.09999999999999964,0.1,0.1,-0.9,15.2,8.5,22.0
115.0,2023-12-07 09:39:31.990536,-0.20000000000000018,0.0,0.0,1.4,1.0,-4.0,15.4,7.9,22.3
115.0,2023-12-07 09:39:32.480490,0.0,-0.19999999999999996,-0.09999999999999964,-1.0,-0.1,-0.3,16.2,7.0,22.4
115.0,2023-12-07 09:39:32.974033,0.5,0.0,0.3999999999999986,-14.0,-3.8,0.5,15.9,7.0,19.8
116.0,2023-12-07 09:39:35.471325,0.0,0.0,0.0,-0.1,0.1,0.0,328.6,1.1,-2.2
116.0,2023-12-07 09:39:35.994643,0.0,0.1,0.09999999999999964,0.1,-0.1,0.0,328.5,1.0,-2.2
116.0,2023-12-07 09:39:36.512577,0.0,0.0,0.0,-0.1,0.1,-0.1,328.3,0.8,-2.0
116.0,2023-12-07 09:39:37.009227,0.0,0.0,0.0,-0.1,0.1,-0.1,327.9,0.4,-1.8
116.0,2023-12-07 09:39:37.490389,0.0,0.0,0.0,0.1,0.0,-0.1,327.8,0.2,-1.8
117.0,2023-12-07 09:39:38.528553,0.0,0.0,0.0,0.0,0.1,0.0,327.7,0.0,-1.7
117.0,2023-12-07 09:39:39.020437,0.0,-0.1,0.0,0.1,0.2,-0.1,327.6,-0.1,-1.6
117.0,2023-12-07 09:39:39.501415,0.0,0.1,0.0,-0.2,0.1,-0.1,327.6,-0.1,-1.6
118.0,2023-12-07 09:39:41.475920,0.0,-0.1,0.0,-0.1,0.0,0.0,327.7,-0.2,-1.6
118.0,2023-12-07 09:39:41.965462,0.0,0.1,0.0,0.1,0.1,0.0,327.7,-0.2,-1.6
118.0,2023-12-07 09:39:42.468165,0.0,0.0,0.0,-0.1,0.1,-0.1,327.7,-0.2,-1.6
119.0,2023-12-07 09:39:43.998844,0.0,-0.1,0.0,0.1,0.1,-0.2,327.8,-0.2,-1.5
119.0,2023-12-07 09:39:44.498333,0.0,0.1,0.0,0.0,0.1,-0.1,327.8,-0.2,-1.6
119.0,2023-12-07 09:39:44.977933,0.0,0.0,0.0,0.1,0.1,-0.1,327.9,-0.2,-1.6
119.0,2023-12-07 09:39:45.469590,0.0,-0.1,0.0,0.1,0.0,-0.1,327.9,-0.2,-1.6
120.0,2023-12-07 09:39:47.010170,0.0,0.1,0.0,0.0,0.2,0.0,327.9,-0.2,-1.6
120.0,2023-12-07 09:39:47.489754,0.0,0.0,0.0,0.1,0.1,0.0,327.9,-0.2,-1.6
120.0,2023-12-07 09:39:47.979352,0.0,0.0,0.0,0.0,0.1,0.1,327.9,-0.2,-1.6
120.0,2023-12-07 09:39:48.472161,0.0,0.0,0.0,0.0,0.1,-0.1,327.9,-0.2,-1.6
121.0,2023-12-07 09:39:49.960618,0.0,0.0,0.0,0.0,0.1,0.0,327.9,-0.2,-1.6
121.0,2023-12-07 09:39:50.459204,0.0,0.0,0.0,0.2,0.1,-0.1,327.9,-0.2,-1.6
121.0,2023-12-07 09:39:50.976184,0.0,-0.1,0.0,0.2,0.1,-0.1,327.9,-0.2,-1.6
121.0,2023-12-07 09:39:51.094414,0.0,-0.1,0.0,0.0,0.1,-0.1,327.9,-0.2,-1.6
121.0,2023-12-07 09:39:51.481993,0.0,0.1,0.0,0.0,0.1,0.0,327.9,-0.2,-1.6
122.0,2023-12-07 09:39:54.403956,0.0,-0.1,0.0,0.0,0.1,0.0,327.9,-0.2,-1.6
122.0,2023-12-07 09:39:55.380496,0.0,0.0,0.0,0.0,0.1,0.0,327.9,-0.2,-1.6
123.0,2023-12-07 09:39:58.457482,0.0,0.0,0.0,0.0,0.1,0.0,327.9,-0.2,-1.6
123.0,2023-12-07 09:39:59.391457,0.0,0.0,0.0,0.0,0.1,0.0,327.9,-0.2,-1.6
123.0,2023-12-07 09:40:00.439091,0.0,0.0,0.0,0.0,0.1,0.0,327.9,-0.2,-1.6
124.0,2023-12-07 09:40:18.452033,0.0,0.0,0.0,0.0,0.1,0.0,327.9,-0.2,-1.6
124.0,2023-12-07 09:40:18.576929,0.0,0.0,0.0,0.0,0.1,0.0,327.9,-0.2,-1.6
125.0,2023-12-07 09:40:19.974684,-0.19999999999999996,0.0,-0.09999999999999964,0.4,-0.4,-0.7,354.6,6.8,9.9
125.0,2023-12-07 09:40:20.470661,0.0,-0.09999999999999987,0.1999999999999993,0.3,0.7,-0.8,354.7,6.6,10.2
125.0,2023-12-07 09:40:20.966969,0.0,0.0,0.0,1.5,0.4,0.0,354.7,6.5,10.3
126.0,2023-12-07 09:40:22.468089,-0.7000000000000002,-0.09999999999999998,0.09999999999999964,0.1,-1.5,5.4,353.5,3.5,15.6
126.0,2023-12-07 09:40:22.974820,-0.2999999999999998,-0.19999999999999996,-0.20000000000000107,-0.5,-7.1,3.8,349.8,2.9,17.4
126.0,2023-12-07 09:40:23.465441,0.0,0.0,0.20000000000000107,2.0,-1.6,0.9,347.6,2.4,17.4
126.0,2023-12-07 09:40:23.955824,0.0,0.0,-0.09999999999999964,-0.9,-0.9,0.0,347.3,2.4,17.5
127.0,2023-12-07 09:40:26.487446,0.2999999999999998,-0.5,0.0,-8.3,2.6,-7.7,339.9,14.2,36.5
127.0,2023-12-07 09:40:26.972373,0.39999999999999947,-0.7999999999999998,0.40000000000000036,-2.1,-5.5,0.4,341.6,9.1,32.1
127.0,2023-12-07 09:40:27.466162,-0.5,-0.19999999999999996,0.09999999999999964,-1.9,-1.3,0.1,341.3,8.3,34.3
127.0,2023-12-07 09:40:27.977129,-0.09999999999999964,0.09999999999999987,0.0,2.7,-0.1,0.5,341.0,8.6,34.8
128.0,2023-12-07 09:40:29.969282,0.09999999999999964,0.0,-0.10000000000000053,-2.9,-0.6,-0.7,342.1,7.6,34.6
128.0,2023-12-07 09:40:30.468928,0.0,-0.19999999999999996,0.20000000000000018,0.1,-0.4,-0.8,342.3,7.2,34.2
128.0,2023-12-07 09:40:30.987057,0.10000000000000053,-0.10000000000000009,-0.09999999999999964,-4.9,0.4,-4.1,342.8,6.1,33.5
129.0,2023-12-07 09:40:33.056426,-0.6999999999999997,0.09999999999999998,-0.3000000000000007,-7.1,-3.8,7.5,335.7,-4.6,22.2
129.0,2023-12-07 09:40:33.540594,0.19999999999999973,-0.5999999999999999,0.5999999999999996,-22.9,-18.2,-12.8,333.3,-7.4,19.8
129.0,2023-12-07 09:40:34.007964,-0.8000000000000003,0.19999999999999996,-0.6999999999999993,3.1,-0.4,6.2,332.3,-7.3,25.0
